client_id,client_name,investment_director,institution_type,city,state,country,region,assets,security
2512,Wiegand-Hermiston,Toby Maxwell,Family,Boston,Massachusetts,United States,United States,160305,High
2033,"Hilpert, Williamson and Kuphal",Frank Garner,Corporation,Denver,Colorado,United States,United States,188731,Standard
1584,Coosa Valley Medical Center,Cory Little,Hospital,Charleston,South Carolina,United States,United States,163213,Standard
1820,American Enterprise Institute,Rufus Bailey,Foundation,Bath,,United Kingdom,United Kingdom,33998,Standard
1585,Russell Medical Center,Cory Little,Hospital,Columbia,Maryland,United States,United States,2548000,Medium
2119,Kozey-Kuhlman,Erik Alvarez,Religious Institution,Melbourne,,Australia,Australia-NZ,166400,Standard
1192,American Indian College Fund,Belinda Cobb,Foundation,Laughlintown,Pennsylvania,United States,United States,2392000,Standard
286,Asia Society,Belinda Cobb,Foundation,New York,New York,United States,United States,7078813,Standard
1537,D C H Regional Medical Center,Cory Little,Hospital,Savannah,Georgia,United States,United States,156000,Standard
2386,Walker Baptist Medical Center,Cory Little,Hospital,Houston,Texas,United States,United States,2912000,Standard
289,Washington County Hospital,Cory Little,Hospital,New York,New York,United States,United States,3373760,Standard
2472,Moorhead State University,Hope Walsh,College & University,Memphis,Tennessee,United States,United States,140307,Standard
2220,Morgan State University,Hope Walsh,College & University,Dobbs Ferry,New York,United States,United States,257993,Standard
1744,"Tillman, Baumbach and Rutherford",Erik Alvarez,Religious Institution,Jefferson City,Missouri,United States,United States,1682285,Standard
6,Mount Holyoke College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,117520,Standard
2011,"Boehm, Kihn and Rice",Kenneth Boone,Insurance Company,Morristown,New Jersey,United States,United States,698880,High
1772,Schuppe LLC,Kenneth Boone,Insurance Company,Morristown,New Jersey,United States,United States,698880,Standard
290,Roanoke College,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,3637109,Standard
295,Achilles International,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,406890,Standard
299,amfAR,Belinda Cobb,Foundation,Portland,Oregon,United States,United States,743086,Standard
578,Mount Union College,Hope Walsh,College & University,Coral Gables,Florida,United States,United States,990279,Standard
310,Murray State University,Hope Walsh,College & University,East Lansing,Michigan,United States,United States,3471826,Standard
1888,American Stroke Association,Belinda Cobb,Foundation,East Lansing,Michigan,United States,United States,180,Standard
581,National Technological University,Hope Walsh,College & University,Ann Arbor,Michigan,United States,United States,11440000,Standard
311,National University,Hope Walsh,College & University,Middlebury,Vermont,United States,United States,710651,Standard
312,Arthritis Research Institute of America,Belinda Cobb,Foundation,New York,New York,United States,United States,90988,Standard
1140,Grady Group,Darryl Mitchell,Family,London,,United Kingdom,United Kingdom,611186,High
314,Nazareth College,Hope Walsh,College & University,Oakland,California,United States,United States,186425,Standard
72,Avon Foundation,Belinda Cobb,Foundation,Hershey,Pennsylvania,United States,United States,14268757,Standard
1358,Christopher and Dana Reeve Foundation,Erik Alvarez,Member Organization,Newton Center,Massachusetts,United States,United States,11440,Standard
618,Newberry College,Hope Walsh,College & University,Minneapolis,Minnesota,United States,United States,737704,Standard
1858,Rosenbaum Inc,Herman Vega,Cultural & Environmental,Minneapolis,Minnesota,United States,United States,39132,Standard
712,"Gibson, Stiedemann and Sipes",Euduardo Munoz,Family,Panama,,Panama,Latin America,20800,High
553,Rose-Hulman Institute of Technology,Kenneth Boone,Independent School,Farmington,Connecticut,United States,United States,101890,Standard
1876,"Schowalter, Boyer and Kirlin",Lena Goodwin,Special Purpose Trust,Pittsburgh,Pennsylvania,United States,United States,173877,Standard
2462,Pouros Group,Lisa Carlson,Family,Jersey,,Jersey,Middle East & Africa,1040000,High
2579,Saint Michael's College,Steven Huang,Sovereign Wealth Fund,,,Macao,China,62400000,Standard
2343,Breast Cancer Research Foundation,Belinda Cobb,Foundation,Helena,Montana,United States,United States,81120,Standard
548,Saint Olaf College,Herman Vega,Cultural & Environmental,Monterey,California,United States,United States,139360,Standard
2447,Norton Sound Regional Hospital,Diane McGuire,Government,Rockville,Maryland,United States,United States,0,Standard
1310,City of Hope/Beckman Research Institute,Belinda Cobb,Foundation,Norwalk,Connecticut,United States,United States,26000,Standard
1200,ALS Association,Belinda Cobb,Foundation,San Francisco,California,United States,United States,7137572,Standard
687,American Diabetes Association,Belinda Cobb,Foundation,Greensboro,North Carolina,United States,United States,820902,Standard
1569,Ward-O'Kon,Lisa Carlson,Family,Singapore,,Singapore,Other Asia Pacific,310733,High
1735,Autism Speaks,Belinda Cobb,Foundation,Flint,Michigan,United States,United States,3108578,Standard
320,Norfolk State University,Hope Walsh,College & University,South Hadley,Massachusetts,United States,United States,770165,Standard
321,North Adams State College,Hope Walsh,College & University,New York,New York,United States,United States,1925455,Standard
489,Northland College,Hope Walsh,College & University,Los Angeles,California,United States,United States,154964,Standard
1803,Samford University,Estelle Rowe,Corporation,St. Peter Port,,Guernsey,United Kingdom,421335,High
1804,"Daugherty, Labadie and Mosciski",Estelle Rowe,Corporation,St. Peter Port,,Guernsey,United Kingdom,0,High
748,"Kovacek, Daniel and Corwin",Toby Maxwell,Family,New York,New York,United States,United States,1040000,High
1559,Welch-Morissette,Darryl Mitchell,Family,St. Helier,,Jersey,United Kingdom,176800,High
616,Price and Sons,Erik Alvarez,Member Organization,Boston,Massachusetts,United States,United States,16158,Standard
1100,Hearing Health Foundation,Belinda Cobb,Foundation,Wilmington,Delaware,United States,United States,320724,Standard
1825,Juvenile Diabetes Research Foundation,Belinda Cobb,Foundation,Kansas City,Missouri,United States,United States,247624,Standard
1424,National-Louis University,Alexander Simmons,College & University,Cambridge,,United Kingdom,United Kingdom,48895,Standard
2282,"Langworth, Lehner and Sanford",Herman Vega,Cultural & Environmental,Los Angeles,California,United States,United States,139265,Standard
1347,Dress for Success,Herman Vega,Cultural & Environmental,Boston,Massachusetts,United States,United States,641689,Standard
324,"Bins, Walsh and Upton",Herman Vega,Cultural & Environmental,Houston,Texas,United States,United States,1342924,Standard
326,Skidmore College,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,1073906,Medium
1478,Smith College,Herman Vega,Cultural & Environmental,Santa Fe,New Mexico,United States,United States,13459,Standard
1528,"Pollich, Cole and Kuhic",Herman Vega,Cultural & Environmental,Boston,Massachusetts,United States,United States,181166,Standard
327,Lupus Research Institute,Belinda Cobb,Foundation,Los Angeles,California,United States,United States,318242,Standard
2356,Brain and Behavior Research Foundation,Belinda Cobb,Foundation,Omaha,Nebraska,United States,United States,72800,Standard
1715,"Bosco, Rogahn and Collier",Toby Maxwell,Family,Washington,District of Columbia,United States,United States,27996,High
1223,"Lindgren, Keebler and Reichel",Toby Maxwell,Family,New York,New York,United States,United States,961499,High
1103,Nolan LLC,Darryl Mitchell,Family,Vaduz,,Liechtenstein,Europe ex UK,183797,High
1463,Naval Postgraduate School,Calvin Chang,College & University,,,Singapore,Other Asia Pacific,1144000,Standard
1906,First Candle,Belinda Cobb,Foundation,New York,New York,United States,United States,36873,Standard
459,"Tillman, Vandervort and Von",Erik Alvarez,Member Organization,Denver,Colorado,United States,United States,182461,Standard
443,Spring Hill College,Herman Vega,Cultural & Environmental,Washington,District of Columbia,United States,United States,906135,Standard
2029,Alzheimer's Association,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,66456,Standard
331,Stetson University,Erik Alvarez,Member Organization,Washington,District of Columbia,United States,United States,1270125,Standard
2157,Stevens Institute of Technology,Elaine McKinney,Sovereign Wealth Fund,Almaty,,Kazakhstan,Middle East & Africa,124800000,High
946,Providence Valdez Medical Center,Herman Vega,Cultural & Environmental,Washington,District of Columbia,United States,United States,399225,Medium
1574,"Denesik, Schultz and Fisher",Diane McGuire,Government,Washington,District of Columbia,United States,United States,28080000,Standard
332,Feil-Bergstrom,Herman Vega,Cultural & Environmental,Washington,District of Columbia,United States,United States,253449,Standard
928,Nova Southeastern University,Hope Walsh,College & University,Lajolla,California,United States,United States,869448,Standard
1371,Oakland University,Calvin Chang,College & University,,,Singapore,Other Asia Pacific,5516637,Standard
342,Boy Scouts of America,Erik Alvarez,Member Organization,Reston,Virginia,United States,United States,50678,Standard
2288,Child Find of America,Herman Vega,Cultural & Environmental,Toronto,Ontario,Canada,Canada,97257,Standard
2160,"Cummerata, Gleason and Johnston",Herman Vega,Cultural & Environmental,Toronto,Ontario,Canada,Canada,97257,Standard
1298,"Parker, Grady and Beer",Herman Vega,Cultural & Environmental,Arlington,Virginia,United States,United States,2003029,Standard
2515,Morar LLC,Darryl Mitchell,Family,Milano,,Italy,Europe ex UK,1560000,High
586,Old Dominion University,Hope Walsh,College & University,Lincoln,Nebraska,United States,United States,1486705,Standard
1300,Krajcik-Simonis,Frank Garner,Corporation,Dallas,Texas,United States,United States,387418,Standard
1039,National Center for Missing and Exploited Children,Herman Vega,Cultural & Environmental,Kansas City,Missouri,United States,United States,0,Standard
1570,American Kidney Fund,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,312000,Standard
587,Olivet Nazarene University,Hope Walsh,College & University,Reno,Nevada,United States,United States,1210700,Standard
2313,"Corwin, Wyman and Runolfsson",Lisa Carlson,Family,St. Helier,,Jersey,Middle East & Africa,260000,High
333,SADD,Erik Alvarez,Religious Institution,Bryn Athyn,Pennsylvania,United States,United States,18497,Standard
1727,Northeastern State University,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,195358,Standard
1596,Northeastern University,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,131747,Standard
1359,"Willms, Considine and Bashirian",Erik Alvarez,Member Organization,New York,New York,United States,United States,22640,Standard
1179,American Leprosy Missions,Belinda Cobb,Foundation,Concord,New Hampshire,United States,United States,659094,Standard
341,American Liver Foundation,Belinda Cobb,Foundation,New York,New York,United States,United States,1150105,Standard
1326,Langosh and Sons,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,263665,Standard
1654,Alaska Regional Hospital,Cory Little,Hospital,New York,New York,United States,United States,5587946,Standard
340,"Maggio, Dooley and Carroll",Herman Vega,Cultural & Environmental,New York,New York,United States,United States,1347058,Standard
1865,Trinity College,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,41225,Standard
2254,National Organization for Women,Diane McGuire,Government,New York,New York,United States,United States,0,Standard
1711,American Lung Association,Belinda Cobb,Foundation,New York,New York,United States,United States,312843,Standard
350,Northwestern University,Hope Walsh,College & University,New York,New York,United States,United States,3627210,Standard
369,Norwich University,Hope Walsh,College & University,New York,New York,United States,United States,362639,Standard
1440,Otterbein College,Alexander Simmons,College & University,Cambridge,,United Kingdom,United Kingdom,46800,Standard
2137,King-Wisoky,Estelle Rowe,Corporation,Munich,Bayern,Germany,Europe ex UK,0,High
2445,Mertz-Thiel,Euduardo Munoz,Family,Curitiba,,Brazil,Latin America,78000,High
1568,The Union Institute,Erik Alvarez,Member Organization,New York,New York,United States,United States,2897257,Medium
1991,Schimmel-Kassulke,Joshua Lam,Corporation,Gisborne,,New Zealand,Australia-NZ,127096,Standard
2615,Valparaiso University,Diane McGuire,Government,Sydney,,Australia,Australia-NZ,9360,Standard
2002,Spinka Inc,Elaine McKinney,Sovereign Wealth Fund,Abuja,,Nigeria,Middle East & Africa,539725,Standard
2453,American Parkinson Disease Association,Colleen Hayes,Foundation,London,,United Kingdom,United States,93600,Medium
1563,Bailey House,Belinda Cobb,Foundation,Indianapolis,Indiana,United States,United States,395834,Standard
2092,Harber Inc,Frank Garner,Corporation,New York,New York,United States,United States,0,Standard
2154,Barton and Sons,Diane McGuire,Government,Trenton,New Jersey,United States,United States,0,Standard
2443,King-Funk,Kenneth Boone,Insurance Company,Helsinki,,Finland,Europe ex UK,0,Standard
1320,Pacific Lutheran University,Hope Walsh,College & University,Charlotte,North Carolina,United States,United States,115117,Standard
591,Pacific Union College,Hope Walsh,College & University,Greensboro,North Carolina,United States,United States,0,Standard
1021,Pacific Western University,Hope Walsh,College & University,Jacksonville,Florida,United States,United States,72601,Standard
351,Pembroke State University,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,881103,Standard
358,Yukon Kuskokwim Delta Reg Hospital,Cory Little,Hospital,Seattle,Washington,United States,United States,48166,Standard
135,Kanakanak Hospital,Cory Little,Hospital,Chicago,Illinois,United States,United States,7226492,Standard
360,Pepperdine University,Hope Walsh,College & University,Evanston,Illinois,United States,United States,11607858,Standard
1271,Easter Seals,Belinda Cobb,Foundation,Pasadena,California,United States,United States,336958,Standard
362,Phillips University,Hope Walsh,College & University,Northfield,Vermont,United States,United States,225712,Standard
600,Pitzer College,Hope Walsh,College & University,Notre Dame,Indiana,United States,United States,6180290,Standard
1231,Fairbanks Memorial Hospital,Cory Little,Hospital,Winston-Salem,North Carolina,United States,United States,2211728,Standard
2428,Rodriguez-Batz,Steven Huang,Insurance Company,Singapore,,Singapore,Other Asia Pacific,0,Standard
1210,Platt College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,98800,Standard
1151,Project Sunshine,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,62760,Medium
370,Plymouth State College,Hope Walsh,College & University,Oberlin,Ohio,United States,United States,930228,Standard
371,Pomona College,Hope Walsh,College & University,Los Angeles,California,United States,United States,424594,Standard
2407,Cremin LLC,Toby Maxwell,Family,Saint John,New Brunswick,Canada,Canada,447200,High
519,Kub Inc,Toby Maxwell,Family,New York,New York,United States,United States,312000,High
1291,Bartlett Regional Hospital,Cory Little,Hospital,New Orleans,Louisiana,United States,United States,1139635,Standard
2194,Western State College,Diane McGuire,Government,Columbus,Ohio,United States,United States,0,Standard
417,Pratt Institute,Hope Walsh,College & University,Columbus,Ohio,United States,United States,5461829,Standard
642,Princeton University,Hope Walsh,College & University,Delaware,Ohio,United States,United States,224603,Standard
2115,Presbyterian College,Hope Walsh,College & University,Portland,Oregon,United States,United States,103256,Standard
1948,Providence College,Hope Walsh,College & University,Stillwater,Oklahoma,United States,United States,854182,Standard
1678,"Kuvalis, Erdman and Schulist",Toby Maxwell,Family,New York,New York,United States,United States,70528,High
797,"Miller, O'Hara and Kirlin",Toby Maxwell,Family,New York,New York,United States,United States,1002516,High
1759,Whittier College,Erik Alvarez,Religious Institution,Boston,Massachusetts,United States,United States,17446,Standard
1912,Turcotte LLC,Toby Maxwell,Family,San Mateo,California,United States,United States,322861,High
2015,Daniel-Schmeler,Diane McGuire,Government,Toronto,Ontario,Canada,Canada,134680000,High
1840,American Cancer Society,Belinda Cobb,Foundation,Los Angeles,California,United States,United States,260000,Standard
905,Dickinson-Hermann,Frank Garner,Corporation,Chicago,Illinois,United States,United States,53040,Standard
1534,"Fisher, Gaylord and Conroy",Darryl Mitchell,Family,London,,United Kingdom,United Kingdom,46729,High
2250,BreastCancer.org,Belinda Cobb,Foundation,Newport Beach,California,United States,United States,227710,Standard
2383,"Runolfsdottir, Ward and Beatty",Diane McGuire,Government,Santa Ana,California,United States,United States,0,Standard
1142,"Stroman, Kuhlman and Christiansen",Toby Maxwell,Family,Cayman Island,,Cayman Islands,United States,80080,High
1722,Deckow LLC,Toby Maxwell,Family,Washington,District of Columbia,United States,United States,93467,High
1289,Cancer and Careers,Belinda Cobb,Foundation,Portland,Oregon,United States,United States,1749826,Standard
966,Purdue University,Hope Walsh,College & University,Portland,Oregon,United States,United States,559642,Standard
1111,Quincy University,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,74196,Medium
805,Klein and Sons,Toby Maxwell,Family,Belmont,Massachusetts,United States,United States,44869,High
1448,Cancer Recovery Foundation,Colleen Hayes,Foundation,Belmont,Massachusetts,United States,United States,6796,High
431,Strosin Inc,Toby Maxwell,Family,New York,New York,United States,United States,62656,High
2246,Hyatt-Barrows,Frank Garner,Corporation,Washington,District of Columbia,United States,United States,0,Standard
774,Harris-Wisoky,Toby Maxwell,Family,New York,New York,United States,United States,4005358,High
800,Buckridge Inc,Toby Maxwell,Family,New York,New York,United States,United States,932941,High
1653,"Cartwright, Koss and Kunde",Toby Maxwell,Family,New York,New York,United States,United States,301043,High
1538,"Swift, Price and Leuschke",Lena Goodwin,Special Purpose Trust,Charleston,South Carolina,United States,United States,1116125,Standard
1935,Quinnipiac College,Hope Walsh,College & University,Boston,Massachusetts,United States,United States,258643,Standard
441,Ramapo College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,1151747,Standard
1438,Reed College,Alexander Simmons,College & University,George Town,,Cayman Islands,United Kingdom,46691,High
1016,Regis University,Hope Walsh,College & University,Briarcliff Mano,New York,United States,United States,122518,Standard
2038,Rensselaer Polytechnic Institute,Hope Walsh,College & University,Briarcliff Mano,New York,United States,United States,153798,Standard
2123,"Prohaska, Waters and Padberg",Darryl Mitchell,Family,Hamilton,,Bermuda,United Kingdom,3120000,High
1769,Cancer Research Institute,Belinda Cobb,Foundation,Palo Alto,California,United States,United States,122919,Standard
2156,"Mann, Ernser and Wisoky",Euduardo Munoz,Family,Sao Paolo,,Brazil,Latin America,83436,High
962,Children's Cancer and Blood Foundation,Belinda Cobb,Foundation,Bala Cynwyd,Pennsylvania,United States,United States,196593,Standard
66,"Boyer, Mante and Collins",Darryl Mitchell,Family,Monaco,,Monaco,Europe ex UK,147858,High
147,"Gusikowski, Smith and Ritchie",Toby Maxwell,Family,New York,New York,United States,United States,1615028,High
1767,Williams College,Steven Huang,Sovereign Wealth Fund,Beijing,,China,China,118560000,High
1308,Winona State University,Erik Alvarez,Religious Institution,New York,New York,United States,United States,2883165,Standard
1764,Winthrop University,Kenneth Boone,Independent School,Indianapolis,Indiana,United States,United States,70437,Standard
307,Providence Seward Hospital,Cory Little,Hospital,Boston,Massachusetts,United States,United States,15711680,Standard
1389,Pouros and Sons,Darryl Mitchell,Family,London,,United Kingdom,United Kingdom,25110,High
1172,Children's Cancer Research Fund,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,706232,Medium
2272,La Paz Regional Hospital,Joshua Lam,Corporation,,,Singapore,Other Asia Pacific,0,Standard
2585,Wright State University,Herman Vega,Cultural & Environmental,Salem,Massachusetts,United States,United States,523784,Standard
1441,Ripon College,Alexander Simmons,College & University,Cambridge,,United Kingdom,United Kingdom,31200,Standard
2085,Rivier College,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,48880,Standard
1214,The Rockefeller University,Hope Walsh,College & University,University Park,Pennsylvania,United States,United States,54729,Standard
869,Balistreri-Lang,Diane McGuire,Government,Harrisburg,Pennsylvania,United States,United States,36964,Standard
377,Rockford College,Hope Walsh,College & University,University Park,Pennsylvania,United States,United States,4527100,Standard
605,Rockhurst College,Hope Walsh,College & University,Philadelphia,Pennsylvania,United States,United States,12972442,Standard
2205,"University of Virginia, Charlottesville",Diane McGuire,Government,London,,United Kingdom,United Kingdom,12480000,Standard
379,Rocky Mountain College,Hope Walsh,College & University,Malibu,California,United States,United States,814236,Standard
2248,Virginia Commonwealth University,Diane McGuire,Government,Santa Fe,New Mexico,United States,United States,0,Standard
861,"Nolan, Kassulke and Goodwin",Toby Maxwell,Family,Boston,Massachusetts,United States,United States,591136,High
2567,Greenholt-Gleichner,Toby Maxwell,Family,Boston,Massachusetts,United States,United States,0,High
1644,"Jenkins, Erdman and Wiza",Estelle Rowe,Corporation,Nassau,,Bahamas,Europe ex UK,4837620,High
2055,University of Indianapolis,Diane McGuire,Government,Sydney,,Australia,Australia-NZ,340452,Standard
1317,Kautzer LLC,Estelle Rowe,Corporation,Copenhagen,,Denmark,Europe ex UK,21840000,Standard
382,Abrazo Central Campus,Herman Vega,Cultural & Environmental,Philadelphia,Pennsylvania,United States,United States,512080,Standard
380,University of Maryland - University College,Kenneth Boone,Independent School,Andover,Massachusetts,United States,United States,747886,Standard
390,"Hyatt, McCullough and Blick",Kenneth Boone,Independent School,Exeter,New Hampshire,United States,United States,1343976,Standard
2118,Brenau University,Kenneth Boone,Independent School,Exeter,New Hampshire,United States,United States,8388,Standard
15,Heritage for the Blind,Belinda Cobb,Foundation,Minneapolis,Minnesota,United States,United States,184819,Standard
983,Central Peninsula General Hospital,Cory Little,Hospital,Albany,Georgia,United States,United States,602553,Standard
514,Reinger and Sons,Toby Maxwell,Family,Palm Beach Gard,Florida,United States,United States,93600,High
1753,Ketchikan Medical Center,Cory Little,Hospital,Boston,Massachusetts,United States,United States,104000,Standard
392,Dignity Health - Arizona General Hospital,Herman Vega,Cultural & Environmental,New York,New York,United States,United States,118962,Standard
1253,The ARC,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,65716,Standard
1324,Campbellsville College,Kenneth Boone,Independent School,Martinsville,New Jersey,United States,United States,95803,Standard
1344,"Buckridge, Wisozk and Kulas",Toby Maxwell,Family,New York,New York,United States,United States,462931,High
2346,Daniel-Lynch,Lena Goodwin,Special Purpose Trust,Washington,District of Columbia,United States,United States,2714616,Standard
1743,United Spinal Association,Belinda Cobb,Foundation,Pittsburgh,Pennsylvania,United States,United States,328904,Standard
918,Rollins College,Hope Walsh,College & University,Pittsburgh,Pennsylvania,United States,United States,4407639,Standard
2457,Christian Appalachian Project,Glenn Lloyd,Foundation,Newstead,,Australia,Australia-NZ,1655,Standard
2289,Christian Relief Services,Glenn Lloyd,Foundation,Port Moresby,,Papua New Guinea,Australia-NZ,1310598,Standard
2603,Coalition for the Homeless,Colleen Hayes,Foundation,Minneapolis,Minnesota,United States,United States,124638,High
1208,Lutheran World Relief,Belinda Cobb,Foundation,New York,New York,United States,United States,141440,Standard
1835,Ledner Group,Toby Maxwell,Family,San Marino,California,United States,United States,52137,High
400,Rowan College,Hope Walsh,College & University,Claremont,California,United States,United States,2479107,Standard
1894,Hackett-Parisian,Toby Maxwell,Family,Sanibel,Florida,United States,United States,23266,High
550,Cronin-Medhurst,Erik Alvarez,Religious Institution,Jeffersonville,Indiana,United States,United States,708904,Standard
1920,Ankunding-Paucek,Erik Alvarez,Religious Institution,Jeffersonville,Indiana,United States,United States,1248000,Standard
2021,Olson LLC,Darryl Mitchell,Family,Tortola,,"Virgin Islands, British",Europe ex UK,61046,High
936,Steuber and Sons,Darryl Mitchell,Family,Presinge,,Switzerland,Europe ex UK,1352988,High
1168,Mat-Su Regional Medical Center,Cory Little,Hospital,Manassas,Virginia,United States,United States,98258,Standard
1553,Care,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,18108,Standard
420,Rutgers University,Hope Walsh,College & University,Princeton,New Jersey,United States,United States,26146617,Standard
2538,Bernier Inc,Estelle Rowe,Corporation,Guernsey,,Guernsey,United Kingdom,3120000,Standard
678,City Harvest,Belinda Cobb,Foundation,Palm Beach Gard,Florida,United States,United States,0,Standard
2526,"Kub, Hermann and Hyatt",Toby Maxwell,Family,Bentonville,Arkansas,United States,United States,0,High
1868,Herman-Christiansen,Lisa Carlson,Family,Bangalore,,India,Other Asia Pacific,17680000,High
1686,Harber-Kshlerin,Toby Maxwell,Family,Pittsburgh,Pennsylvania,United States,United States,522533,High
1212,Saint Mary's College,Hope Walsh,College & University,Providence,Rhode Island,United States,United States,250379,Standard
2189,Klocko LLC,Kenneth Boone,Insurance Company,Newark,New Jersey,United States,United States,0,Standard
1092,Lubowitz-Legros,Toby Maxwell,Family,Boston,Massachusetts,United States,United States,227421,High
612,Bradtke-Dietrich,Euduardo Munoz,Family,Montevideo,,Uruguay,Latin America,57836,High
2232,A. A. Turki Group,Elaine McKinney,Sovereign Wealth Fund,Riyadh,,Saudi Arabia,Middle East & Africa,8320000,High
1829,"Stark, Kozey and Carter Retirement Fund",Diane McGuire,Government,Montreal,Quebec,Canada,Canada,52000000,Standard
2181,"Baumbach, McGlynn and Wiza",Toby Maxwell,Family,San Antonio,Texas,United States,United States,149043,High
563,Bernier-Langworth Retirement Fund,Kenneth Boone,Independent School,Honolulu,Hawaii,United States,United States,278767,Standard
1525,Saint Vincent College,Hope Walsh,College & University,West Lafayette,Indiana,United States,United States,2721692,Standard
1225,Saint Xavier University,Hope Walsh,College & University,West Lafayette,Indiana,United States,United States,0,Standard
2225,Abdulla Fouad Group of Companies,Elaine McKinney,Government,Doha,,Qatar,Middle East & Africa,2080000,Medium
1907,Feed My People,Elaine McKinney,Foundation,Doha,,Qatar,Middle East & Africa,1040000,Medium
2153,Advanced Electronics Company Limited,Elaine McKinney,Sovereign Wealth Fund,Doha,,Qatar,Middle East & Africa,176800000,High
1941,Beatty and Sons,Toby Maxwell,Family,New York,New York,United States,United States,6240000,High
1490,Society of St. Andrew,Belinda Cobb,Foundation,Honolulu,Hawaii,United States,United States,202799,Standard
54,Salisbury State University,Alexander Simmons,College & University,Oxford,,United Kingdom,United Kingdom,45760,Standard
1150,Wehner LLC,Toby Maxwell,Family,Weston,Massachusetts,United States,United States,66450,High
1482,Accion International,Rufus Bailey,Foundation,Fife,,United Kingdom,United Kingdom,27101,Standard
2240,Hyatt LLC Retirement Fund,Frank Garner,Corporation,Winston-Salem,North Carolina,United States,United States,677579,Medium
1599,"Larkin, Adams and Murray Retirement Fund",Diane McGuire,Government,London,,United Kingdom,United Kingdom,2106312,Standard
2417,"Lindgren, O'Conner and Hermiston",Lisa Carlson,Family,Tortola,,"Virgin Islands, British",China,104000,High
2401,National Relief Charities,Belinda Cobb,Foundation,Fort Worth,Texas,United States,United States,261943,Standard
2303,Carroll-Predovic,Toby Maxwell,Family,New York,New York,United States,United States,252720,High
430,Dickinson and Sons Retirement Fund,Erik Alvarez,Member Organization,Santa Monica,California,United States,United States,81511,Standard
433,Seton Hall University,Hope Walsh,College & University,Lynchburg,Virginia,United States,United States,148796,Standard
432,Shawnee State University,Hope Walsh,College & University,Ashland,Virginia,United States,United States,171282,Standard
1491,A Red Orchid Theatre,Herman Vega,Cultural & Environmental,Highland Park,Illinois,United States,United States,139940,Standard
1224,Bowery Residents' Committee,Rufus Bailey,Foundation,London,,United Kingdom,United Kingdom,41082,Standard
1665,Hilpert Inc Retirement Fund,Frank Garner,Corporation,Waltham,Massachusetts,United States,United States,1087840,Standard
2159,Ruecker LLC Retirement Fund,Erik Alvarez,Religious Institution,Amsterdam,,Netherlands,Europe ex UK,91646,Standard
568,Russel-Quigley,Toby Maxwell,Family,New York,New York,United States,United States,87028,High
608,Shenandoah University,Hope Walsh,College & University,Redlands,California,United States,United States,86561,Standard
926,"Mills, Champlin and Feil",Toby Maxwell,Family,Washington,District of Columbia,United States,United States,64412,High
2423,Shorter College,Hope Walsh,College & University,Portland,Oregon,United States,United States,609049,Standard
436,Food for the Hungry,Belinda Cobb,Foundation,Indianapolis,Indiana,United States,United States,188946,Standard
1158,Kuhlman-Vandervort Retirement Fund,Kenneth Boone,Insurance Company,Hamilton,,Bermuda,United States,158995,High
444,Simpson College,Hope Walsh,College & University,Troy,New York,United States,United States,634679,Standard
2065,Samuel Simmonds Memorial Hospital,Cory Little,Hospital,Mineola,New York,United States,United States,614514,Standard
2573,Nature Conservancy,Herman Vega,Cultural & Environmental,Washington,District of Columbia,United States,United States,2080000,Standard
1755,Maniilaq Health Center,Cory Little,Hospital,Raleigh,North Carolina,United States,United States,35849,Standard
1696,"Ankunding, Dickens and Lind",Lisa Carlson,Family,Wa,,Australia,Australia-NZ,397238,High
2120,Kerluke Inc Retirement Fund,Frank Garner,Corporation,Atlanta,Georgia,United States,United States,0,High
2100,All God's Children,Belinda Cobb,Foundation,Charlestown,Massachusetts,United States,United States,55911,Standard
445,Southern College,Hope Walsh,College & University,Houston,Texas,United States,United States,6493996,Standard
1598,Cambodian Children's Fund,Belinda Cobb,Foundation,Indianapolis,Indiana,United States,United States,318822,Standard
955,Southern College of Technology,Hope Walsh,College & University,Richmond,Virginia,United States,United States,1767058,Standard
2255,Barton-Runolfsdottir,Toby Maxwell,Family,New York,New York,United States,United States,78709,High
446,"Lemke, Pagac and Hilpert Retirement Fund",Erik Alvarez,Religious Institution,New York,New York,United States,United States,157620,Standard
